Property_ID,Property_Name,City,Neighborhood,Price,Bedrooms,Bathrooms,Square_Feet,Property_Type,Latitude,Longitude,School_Distance,Parking,Age_of_Property,Status,Builder,Listing_Date
PROP00933,Greater Kailash Enclave,Delhi,Greater Kailash,13567000,1,1,835,Apartment,28.76334,77.046401,3.1,No,25,Under Construction,Prestige Group,2025-04-29
PROP00556,Karol Bagh Homes,Delhi,Karol Bagh,34105000,2,2,2131,Independent House,28.625868,77.074784,7.3,No,1,Under Construction,Prestige Group,2025-01-03
PROP00282,T Nagar Enclave,Chennai,T Nagar,3678000,1,1,609,Studio,13.095802,80.255522,4.8,Yes,15,Available,Shapoorji Pallonji,2024-08-24
PROP00417,Juhu Estate,Mumbai,Juhu,108673000,3,3,2640,Independent House,19.115566,72.801606,3.7,Yes,7,Available,Brigade Group,2025-07-07
PROP01118,Thaltej Enclave,Ahmedabad,Thaltej,8003000,3,2,1229,Apartment,22.948631,72.599082,1.5,Yes,5,Under Construction,Lodha Group,2023-05-30
PROP00846,SG Highway Estate,Ahmedabad,SG Highway,14865000,2,2,1849,Apartment,23.032949,72.647276,6.3,Yes,15,Sold,Godrej Properties,2025-03-21
PROP00249,Viman Nagar Heights,Pune,Viman Nagar,17934000,3,2,1933,Independent House,18.46606,73.864402,7.3,No,5,Available,DLF Ltd,2025-10-07
PROP00779,Thane Towers,Mumbai,Thane,77562000,4,3,3412,Villa,19.04147,72.943542,3.5,Yes,5,Sold,Oberoi Realty,2023-06-06
PROP01036,Juhu Heights,Mumbai,Juhu,25870000,2,2,1383,Apartment,19.041625,72.827264,0.9,Yes,15,Sold,Godrej Properties,2024-01-13
PROP00365,Worli Residency,Mumbai,Worli,74141000,3,3,2818,Independent House,19.07707,72.849528,0.2,Yes,5,Available,Tata Housing,2025-06-15
PROP00164,Tambaram Homes,Chennai,Tambaram,9626000,1,1,737,Apartment,13.073858,80.312515,1,Yes,1,Available,Shapoorji Pallonji,2025-02-10
PROP00146,Navi Mumbai Towers,Mumbai,Navi Mumbai,83836000,3,3,2985,Villa,19.067431,72.905224,7,Yes,0,Available,Sobha Ltd,2025-01-10
PROP00396,T Nagar Gardens,Chennai,T Nagar,83154000,4,4,5151,Villa,13.125919,80.231874,6.3,Yes,0,Available,Brigade Group,2022-05-04
PROP01059,Greater Kailash Towers,Delhi,Greater Kailash,27860000,2,2,1982,Apartment,28.707342,77.1113,5.5,Yes,10,Available,,2024-12-27
PROP00347,Miyapur Gardens,Hyderabad,Miyapur,15546000,2,1,1910,Independent House,17.405037,78.444493,7.8,Yes,0,Sold,Oberoi Realty,2022-03-02
PROP00575,Pitampura Enclave,Delhi,Pitampura,30989000,3,2,1798,Apartment,28.649041,77.175101,4,No,7,Under Construction,Lodha Group,2025-05-03
PROP00157,Bandra Gardens,Mumbai,Bandra,117383000,4,4,4194,Villa,19.103845,72.926687,7.3,Yes,0,Available,Sobha Ltd,2023-01-29
PROP01104,Baner Enclave,Pune,Baner,6037000,2,1,886,Apartment,18.536868,73.776774,1.1,No,2,Sold,Independent Builder,2023-10-13
PROP00455,Miyapur Court,Hyderabad,Miyapur,46887000,5,5,3092,Villa,17.462722,78.467138,3.2,,10,Available,Independent Builder,2023-02-26
PROP00067,Anna Nagar Gardens,Chennai,Anna Nagar,11839000,2,2,957,Apartment,13.019765,80.251718,,Yes,3,Available,Independent Builder,2024-03-21
PROP00156,Satellite Homes,Ahmedabad,Satellite,8071000,4,4,1023,Apartment,22.943963,72.572317,3.1,No,25,Available,DLF Ltd,2024-12-25
PROP00320,Electronic City Residency,Bangalore,Electronic City,9401000,1,,923,Apartment,12.993503,77.613437,2.3,No,2,Available,Prestige Group,2022-04-12
PROP00985,Wakad Court,Pune,Wakad,24216000,5,5,2815,Villa,18.597471,73.871943,3.9,No,5,Available,Prestige Group,2022-09-09
PROP00464,Vasant Kunj Enclave,Delhi,Vasant Kunj,124507000,4,4,4172,Penthouse,28.709455,77.134439,1.1,No,10,Sold,Lodha Group,2026-05-26
PROP00273,Thaltej Court,Ahmedabad,Thaltej,20324000,3,2,2301,Independent House,23.06112,72.561038,6.6,Yes,25,Available,Puravankara,2026-01-08
PROP01013,HSR Layout Enclave,Bangalore,HSR Layout,64956000,4,4,3376,Villa,13.028112,77.530706,0.8,Yes,1,Available,Puravankara,2022-07-09
PROP00440,Andheri Homes,Mumbai,Andheri,20283000,4,,841,Apartment,19.016055,72.818535,0.8,Yes,0,Available,Puravankara,2026-04-01
PROP00627,Jayanagar Heights,Bangalore,Jayanagar,34876000,3,2,2721,Independent House,12.951055,77.61864,1.8,No,0,Under Construction,Prestige Group,2025-07-13
PROP00272,Kharadi Towers,Pune,Kharadi,48242000,5,5,3993,Villa,18.49165,73.789875,0.9,Yes,25,Available,Independent Builder,2025-07-13
PROP00738,Maninagar Gardens,Ahmedabad,Maninagar,16157000,3,3,2750,Independent House,23.075178,72.560852,3.5,Yes,0,Sold,Local Developer,2025-10-20
PROP00935,Miyapur Estate,Hyderabad,Miyapur,5503000,1,1,431,Studio,17.314562,78.56053,0.7,Yes,10,Sold,Prestige Group,2023-04-27
PROP00560,T Nagar Court,Chennai,T Nagar,8224000,1,1,1040,Apartment,13.103193,80.237402,7.3,Yes,10,Available,Shapoorji Pallonji,2022-09-06
PROP00393,Electronic City Court,Bangalore,Electronic City,28709000,3,2,2540,Independent House,13.015304,77.634455,5.9,Yes,15,Available,Local Developer,2023-01-04
PROP00386,Anna Nagar Residency,Chennai,Anna Nagar,10506000,1,1,1621,Apartment,13.078292,80.30937,7.7,Yes,25,Sold,Tata Housing,2023-10-02
PROP00625,Adyar Court,Chennai,Adyar,16901000,2,2,1294,Apartment,13.116554,80.230215,7.2,Yes,0,Available,Independent Builder,2026-03-06
PROP00856,Marathahalli Enclave,Bangalore,Marathahalli,26866000,4,4,1553,Independent House,13.046048,77.633315,6.5,Yes,5,Under Construction,Godrej Properties,2026-05-30
PROP00290,Vasant Kunj Homes,Delhi,Vasant Kunj,69512000,3,2,2827,Independent House,28.653201,77.128044,2.3,Yes,10,Sold,Godrej Properties,2023-04-16
PROP00907,Yelahanka Residency,Bangalore,Yelahanka,9424000,3,3,692,Apartment,12.937649,77.540376,,Yes,0,Available,Godrej Properties,2024-04-19
PROP00719,Whitefield Estate,Bangalore,Whitefield,65980000,4,3,4550,Penthouse,12.975609,77.596687,1.6,Yes,5,Sold,Tata Housing,2023-11-26
PROP01073,Madhapur Estate,Hyderabad,Madhapur,9129000,2,1,1409,Apartment,17.42056,78.541906,3.6,Yes,3,Under Construction,Lodha Group,2022-06-18
PROP00620,Kondapur Enclave,Hyderabad,Kondapur,3021000,1,1,432,Studio,17.381687,78.513139,2.3,No,10,Sold,Independent Builder,2026-01-02
PROP00047,Powai Gardens,Mumbai,Powai,57886000,4,4,1541,Apartment,19.152257,72.881642,2.4,Yes,2,Available,Brigade Group,2023-01-03
PROP00656,Kukatpally Residency,Hyderabad,Kukatpally,10591000,2,2,1826,Apartment,17.419042,78.51596,2.1,Yes,1,Sold,Puravankara,2022-07-19
PROP00300,T Nagar Homes,Chennai,T Nagar,7188000,1,1,631,Studio,13.092158,80.283969,2.9,Yes,2,Sold,Sobha Ltd,2024-07-20
PROP00187,Nungambakkam Court,Chennai,Nungambakkam,8435000,2,2,1453,Apartment,13.155985,80.223071,5.6,Yes,25,Available,Lodha Group,2022-07-11
PROP00361,Saket Homes,Delhi,Saket,73848000,3,3,3178,Independent House,28.68173,77.028234,6.2,Yes,5,Under Construction,Godrej Properties,2026-04-03
PROP00657,Karol Bagh Estate,Delhi,Karol Bagh,87470000,3,3,4043,Villa,28.671397,77.033406,4.7,Yes,0,Available,Local Developer,2026-04-30
PROP00964,Janakpuri Heights,Delhi,Janakpuri,35291000,2,1,1662,Independent House,28.649012,77.133531,6.1,Yes,15,Sold,Puravankara,2022-10-23
PROP00675,Bandra Court,Mumbai,Bandra,47075000,4,3,2127,Apartment,19.094896,72.884688,7.8,No,0,Sold,Prestige Group,2024-07-18
PROP00307,Hitech City Gardens,Hyderabad,Hitech City,10270000,4,3,1846,Independent House,17.412856,78.467408,,Yes,20,Under Construction,Prestige Group,2025-01-28
PROP00691,Powai Estate,Mumbai,Powai,87802000,2,1,2092,Apartment,19.150534,72.863827,3.7,Yes,15,Available,Tata Housing,2024-09-05
PROP01033,Dwarka Enclave,Delhi,Dwarka,8774000,2,1,557,Apartment,28.782126,77.171927,5.3,No,0,Under Construction,Puravankara,2022-06-24
PROP00945,Kothrud Heights,Pune,Kothrud,29742000,3,3,2217,Independent House,18.462786,73.793061,1.5,Yes,0,Sold,Brigade Group,2023-11-24
PROP00472,Navi Mumbai Towers,Mumbai,Navi Mumbai,140485000,4,4,2611,Villa,19.086759,72.799958,4.3,No,25,Available,Sobha Ltd,2026-01-01
PROP00798,Miyapur Court,Hyderabad,Miyapur,16247000,4,4,2414,Independent House,17.331622,78.454793,4.9,Yes,20,Sold,Prestige Group,2025-09-20
PROP00110,Koramangala Homes,Bangalore,Koramangala,13750000,4,4,1155,Apartment,13.006426,77.541263,3.7,No,0,Sold,Brigade Group,2025-06-13
PROP00363,Madhapur Enclave,Hyderabad,Madhapur,10608000,2,1,1081,Apartment,17.404719,78.555037,5,No,15,Sold,Puravankara,2024-10-05
PROP00387,Whitefield Gardens,Bangalore,Whitefield,22759000,3,2,1510,Apartment,12.958963,77.668293,6.4,Yes,1,Available,Tata Housing,2026-03-15
PROP00741,Vastrapur Court,Ahmedabad,Vastrapur,9520000,1,1,1450,Apartment,23.097042,72.568233,6.8,Yes,7,Available,Godrej Properties,2023-07-21
PROP00342,Maninagar Residency,Ahmedabad,Maninagar,13459000,2,2,1812,Apartment,23.012974,72.639274,2,Yes,1,Sold,Godrej Properties,2022-08-19
PROP01041,Gachibowli Gardens,Hyderabad,Gachibowli,26958000,3,2,2381,Independent House,17.335008,78.49431,0.7,Yes,20,Sold,Sobha Ltd,2024-12-16
PROP00572,Dwarka Heights,Delhi,Dwarka,10603000,1,1,477,Studio,28.659691,77.162133,4.3,Yes,10,Sold,Godrej Properties,2024-10-03
PROP00567,Indiranagar Gardens,Bangalore,Indiranagar,13503000,4,4,1197,Apartment,12.965004,77.525163,6.6,Yes,0,Available,Sobha Ltd,2024-04-21
PROP00708,Malad Homes,Mumbai,Malad,32179000,4,,952,Apartment,19.008915,72.832717,3.9,Yes,2,Sold,Independent Builder,2024-03-02
PROP00828,Wakad Homes,Pune,Wakad,3763000,1,1,481,Studio,18.576547,73.870017,1.4,Yes,3,Available,Shapoorji Pallonji,2026-03-07
PROP01127,Kothrud Homes,Pune,Kothrud,40545000,4,4,5103,Villa,18.478002,73.858981,4.6,Yes,7,Available,Prestige Group,2023-11-09
PROP00982,Aundh Court,Pune,Aundh,15985000,3,2,1418,Apartment,18.56333,73.919188,1.3,,2,Sold,Brigade Group,2025-12-30
PROP00291,Kukatpally Estate,Hyderabad,Kukatpally,17225000,2,,1620,Apartment,17.437242,78.503582,1.6,Yes,15,Available,Godrej Properties,2022-07-10
PROP00500,T Nagar Gardens,Chennai,T Nagar,8333000,2,2,1235,Apartment,13.035002,80.345842,6.2,Yes,2,Sold,Puravankara,2023-12-01
PROP00182,Janakpuri Court,Delhi,Janakpuri,11782000,1,1,569,Studio,28.749676,77.152665,6.5,Yes,15,Available,Shapoorji Pallonji,2022-12-11
PROP01124,Worli Towers,Mumbai,Worli,129233000,4,4,4383,Villa,19.13017,72.83133,2.6,Yes,3,Available,Brigade Group,2023-11-03
PROP00658,Yelahanka Court,Bangalore,Yelahanka,142086000,4,4,5163,Penthouse,12.969721,77.572756,2.4,No,20,Under Construction,Prestige Group,2024-06-21
PROP00566,Velachery Court,Chennai,Velachery,6379000,3,3,770,Apartment,13.102986,80.290648,7.5,No,7,Available,,2022-08-05
PROP00922,Whitefield Homes,Bangalore,Whitefield,7600000,3,2,571,Apartment,12.940034,77.546543,3.9,No,0,Sold,Lodha Group,2025-11-28
PROP00507,Porur Enclave,Chennai,Porur,6516000,4,4,805,Apartment,13.120597,80.263204,7.9,Yes,5,Available,Independent Builder,2026-05-27
PROP01038,Maninagar Residency,Ahmedabad,Maninagar,4480000,1,1,502,Studio,23.062868,72.497918,7.4,No,0,Sold,Lodha Group,2026-02-26
PROP00438,Thane Towers,Mumbai,Thane,37885000,2,1,1480,Independent House,19.120609,72.863619,7.4,Yes,0,Available,Shapoorji Pallonji,2023-03-29
PROP00954,Whitefield Residency,Bangalore,Whitefield,35885000,3,2,2042,Apartment,12.907157,77.573488,5.2,No,5,Available,Oberoi Realty,2025-08-31
PROP00116,Vastrapur Estate,Ahmedabad,Vastrapur,20683000,3,3,2269,Villa,23.019086,72.557127,3.4,Yes,1,Under Construction,Independent Builder,2022-06-01
PROP00974,Powai Residency,Mumbai,Powai,57416000,2,2,1911,Apartment,19.155443,72.857431,2.3,Yes,25,Available,Oberoi Realty,2022-08-26
PROP00595,Yelahanka Enclave,Bangalore,Yelahanka,78353000,4,4,4027,Villa,13.048583,77.567903,6.7,Yes,2,Sold,DLF Ltd,2026-05-09
PROP00948,Marathahalli Towers,Bangalore,Marathahalli,19106000,4,3,1239,Independent House,12.970356,77.621743,5.6,Yes,0,Available,DLF Ltd,2023-03-04
PROP00091,Pitampura Estate,Delhi,Pitampura,36916000,3,2,2106,Apartment,28.771965,77.112819,,Yes,25,Available,Puravankara,2022-05-20
PROP00810,Whitefield Gardens,Bangalore,Whitefield,20789000,4,4,1856,Apartment,13.048443,77.527202,7.4,Yes,7,Available,Prestige Group,2026-03-10
PROP00927,OMR Enclave,Chennai,OMR,20924000,2,2,2000,Apartment,13.03247,80.23679,5.5,Yes,10,Available,DLF Ltd,2022-06-12
PROP00265,Karol Bagh Towers,Delhi,Karol Bagh,24577000,3,2,1786,Independent House,28.758401,77.132995,2.5,Yes,5,Sold,Godrej Properties,2025-06-15
PROP00121,Miyapur Heights,Hyderabad,Miyapur,8196000,2,1,1246,Apartment,17.442838,78.457791,,Yes,7,Available,Brigade Group,2024-11-20
PROP00731,Worli Heights,Mumbai,Worli,254227000,5,4,4793,Villa,19.004342,72.920209,5.6,No,7,Available,Godrej Properties,2024-06-15
PROP00235,Prahlad Nagar Gardens,Ahmedabad,Prahlad Nagar,22479000,4,3,3102,Villa,23.067349,72.614212,0.3,Yes,25,Available,DLF Ltd,2023-04-04
PROP00364,Viman Nagar Towers,Pune,Viman Nagar,7449000,3,3,1203,Independent House,18.540474,73.795568,6.8,No,7,Available,Brigade Group,2025-02-21
PROP00603,Andheri Towers,Mumbai,Andheri,134181000,3,2,3177,Independent House,19.024906,72.893556,1.6,No,5,Available,Prestige Group,2025-03-23
PROP00045,Viman Nagar Towers,Pune,Viman Nagar,14430000,4,4,1382,Apartment,18.478852,73.852875,5.8,No,0,Available,Sobha Ltd,2024-04-08
PROP00274,Andheri Residency,Mumbai,Andheri,71957000,2,2,2176,Apartment,19.087994,72.834123,2.2,No,10,Sold,Oberoi Realty,2023-10-10
PROP01131,Navrangpura Gardens,Ahmedabad,Navrangpura,1552000,1,1,385,Studio,22.996889,72.496806,1.8,No,15,Sold,Independent Builder,2022-07-25
PROP00651,SG Highway Court,Ahmedabad,SG Highway,15937000,4,4,1864,Apartment,22.968872,72.619934,5.2,Yes,3,Available,Godrej Properties,2024-01-13
PROP00681,Secunderabad Enclave,Hyderabad,Secunderabad,6423000,3,3,945,Apartment,17.414929,78.54867,2.4,No,0,Sold,Tata Housing,2023-10-01
PROP00489,Wakad Residency,Pune,Wakad,6507000,2,2,982,Apartment,18.59755,73.818191,5.5,No,15,Available,Oberoi Realty,2022-08-27
PROP00869,Kukatpally Enclave,Hyderabad,Kukatpally,42585000,5,,4422,Villa,17.341209,78.558548,1.3,No,0,Sold,Tata Housing,2025-10-08
PROP00953,Miyapur Residency,Hyderabad,Miyapur,49795000,4,4,4013,Villa,17.462885,78.543877,2.1,Yes,0,Under Construction,Tata Housing,2022-04-13
PROP00975,Vasant Kunj Enclave,Delhi,Vasant Kunj,34144000,2,1,2079,Apartment,28.683597,77.104131,0.3,Yes,20,Available,Lodha Group,2026-07-20
PROP01071,Bopal Towers,Ahmedabad,Bopal,2497000,1,1,620,Studio,23.042593,72.532786,6.9,Yes,15,Under Construction,Puravankara,2023-05-25
PROP00402,Miyapur Residency,Hyderabad,Miyapur,17265000,3,3,1867,Apartment,17.459393,78.536584,7.7,Yes,0,Available,Brigade Group,2026-06-02
PROP00771,Wakad Residency,Pune,Wakad,13065000,4,3,1642,Apartment,18.443154,73.856226,3.3,Yes,15,Sold,Puravankara,2023-04-04
PROP00744,Andheri Court,Mumbai,Andheri,129483000,3,3,4093,Villa,19.055417,72.929331,,No,3,Available,Brigade Group,2025-05-28
PROP00475,Anna Nagar Gardens,Chennai,Anna Nagar,5603000,3,3,670,Apartment,13.040275,80.336016,8,Yes,0,Available,Tata Housing,2024-02-20
PROP00155,Kukatpally Residency,Hyderabad,Kukatpally,16855000,3,3,1546,Independent House,17.383131,78.553404,4.4,Yes,15,Available,Godrej Properties,2025-09-30
PROP01123,Thane Enclave,Mumbai,Thane,69491000,3,3,2889,Independent House,19.027066,72.8982,1.1,Yes,0,Under Construction,Tata Housing,2024-09-18
PROP00926,Powai Court,Mumbai,Powai,14661000,4,4,716,Apartment,19.148223,72.798315,6.4,Yes,2,Available,Godrej Properties,2024-03-03
PROP00574,Greater Kailash Homes,Delhi,Greater Kailash,23344000,2,2,1170,Apartment,28.778936,77.054724,6.9,No,0,Under Construction,Brigade Group,2024-03-26
PROP00434,Dwarka Towers,Delhi,Dwarka,47185000,3,3,1737,Independent House,28.757579,77.098107,5.3,Yes,7,Available,Local Developer,2025-08-13
PROP00687,Whitefield Homes,Bangalore,Whitefield,52064000,3,3,3891,Villa,12.897521,77.599955,4.3,Yes,25,Available,Puravankara,2022-07-14
PROP00615,Hadapsar Heights,Pune,Hadapsar,91487000,5,4,5628,Penthouse,18.499128,73.798031,3,Yes,7,Available,Prestige Group,2024-02-04
PROP00170,Karol Bagh Heights,Delhi,Karol Bagh,29301000,4,4,2816,Independent House,28.782612,77.099178,3.3,No,15,Available,Brigade Group,2025-12-07
PROP00811,T Nagar Homes,Chennai,T Nagar,37830000,4,4,3176,Independent House,13.094043,80.349887,5,Yes,0,Available,Puravankara,2023-03-17
PROP00277,Powai Enclave,Mumbai,Powai,49318000,1,1,1722,Apartment,19.083604,72.81132,1.8,Yes,2,Available,Independent Builder,2024-11-15
PROP00605,Whitefield Heights,Bangalore,Whitefield,8764000,1,1,615,Studio,12.962787,77.606931,5.6,Yes,20,Available,Sobha Ltd,2025-11-09
PROP00837,Velachery Enclave,Chennai,Velachery,15717000,1,1,2112,Apartment,13.082985,80.241903,4.3,Yes,25,Available,,2023-03-07
PROP00691,Powai Estate,Mumbai,Powai,87802000,2,1,2092,Apartment,19.150534,72.863827,3.7,Yes,15,Available,Tata Housing,2024-09-05
PROP00512,Gachibowli Heights,Hyderabad,Gachibowli,24300000,3,2,2805,Independent House,17.454891,78.455526,,Yes,10,Available,Shapoorji Pallonji,2023-12-16
PROP00913,Miyapur Enclave,Hyderabad,Miyapur,6475000,2,2,987,Apartment,17.322384,78.511058,2.5,No,0,Available,Brigade Group,2025-02-03
PROP01108,Janakpuri Enclave,Delhi,Janakpuri,61869000,4,3,2806,Independent House,28.694169,77.143761,7,Yes,15,Available,Godrej Properties,2024-11-21
PROP01148,Nungambakkam Estate,Chennai,Nungambakkam,5228000,1,1,847,Apartment,13.026849,80.214986,1.8,Yes,25,Under Construction,Puravankara,2024-04-19
PROP01060,Miyapur Estate,Hyderabad,Miyapur,8353000,3,3,1121,Apartment,17.339264,78.524046,6.2,Yes,2,Available,Oberoi Realty,2026-05-02
PROP01109,Kharadi Estate,Pune,Kharadi,12218000,2,1,1018,Apartment,18.593963,73.780367,6.3,No,7,Sold,Godrej Properties,2024-07-17
PROP00685,Rohini Homes,Delhi,Rohini,12922000,3,2,984,Apartment,28.713853,77.137102,7.6,Yes,20,Under Construction,Oberoi Realty,2025-10-29
PROP00664,Satellite Homes,Ahmedabad,Satellite,6131000,3,3,1250,Apartment,22.998384,72.558456,3.9,Yes,7,Available,Local Developer,2025-03-14
PROP00588,Pitampura Enclave,Delhi,Pitampura,33986000,3,3,2176,Apartment,28.774354,77.173136,3.9,Yes,7,Available,Sobha Ltd,2025-12-29
PROP00094,Worli Court,Mumbai,Worli,78338000,4,3,2273,Independent House,19.054224,72.94457,3.2,Yes,25,Sold,Independent Builder,2025-08-18
PROP00413,Banjara Hills Gardens,Hyderabad,Banjara Hills,26675000,4,4,2828,Villa,17.314544,78.42854,6.8,No,7,Available,Brigade Group,2023-03-27
PROP01105,Secunderabad Enclave,Hyderabad,Secunderabad,33142000,4,4,3540,Villa,17.447624,78.49393,2.6,Yes,1,Under Construction,Brigade Group,2022-04-08
PROP00307,Hitech City Gardens,Hyderabad,Hitech City,10270000,4,3,1846,Independent House,17.412856,78.467408,1,Yes,20,Under Construction,Prestige Group,2025-01-28
PROP00088,Juhu Estate,Mumbai,Juhu,15091000,1,1,510,Studio,19.060708,72.900123,2.5,No,0,Under Construction,,2026-06-30
PROP00577,Navrangpura Enclave,Ahmedabad,Navrangpura,8219000,3,2,1358,Apartment,23.020828,72.593968,4.8,,0,Under Construction,Godrej Properties,2024-02-28
PROP00390,Kukatpally Enclave,Hyderabad,Kukatpally,24260000,2,2,1902,Independent House,17.400287,78.538176,6.7,No,7,Available,Puravankara,2026-01-26
PROP00194,Indiranagar Homes,Bangalore,Indiranagar,9555000,2,1,1234,Independent House,12.93355,77.520972,0.7,No,15,Available,Local Developer,2024-10-23
PROP01002,Worli Heights,Mumbai,Worli,13785000,1,1,479,Studio,19.110062,72.857151,1.8,Yes,7,Under Construction,,2022-10-26
PROP00185,Porur Homes,Chennai,Porur,7099000,3,2,1220,Apartment,13.126562,80.307936,5.9,No,25,Sold,,2022-05-10
PROP00863,Hadapsar Court,Pune,Hadapsar,25336000,2,1,1892,Apartment,18.494361,73.919504,2.2,No,15,Available,Godrej Properties,2025-09-30
PROP00849,Hadapsar Residency,Pune,Hadapsar,37206000,3,2,2776,Independent House,18.583319,73.891085,4.7,Yes,1,Available,Prestige Group,2022-07-26
PROP00096,Marathahalli Residency,Bangalore,Marathahalli,9506000,4,4,723,Apartment,12.994559,77.567156,1.2,Yes,25,Sold,Shapoorji Pallonji,2024-01-12
PROP00683,Kukatpally Court,Hyderabad,Kukatpally,6050000,1,1,611,Studio,17.351956,78.53897,5.2,Yes,7,Available,Prestige Group,2026-07-15
PROP00485,T Nagar Homes,Chennai,T Nagar,27784000,3,3,2202,Independent House,13.07893,80.280789,3.5,No,5,Sold,Oberoi Realty,2025-07-15
PROP00328,Vastrapur Towers,Ahmedabad,Vastrapur,12505000,2,2,1470,Apartment,23.029157,72.564053,6.3,No,1,Under Construction,Tata Housing,2024-01-16
PROP00486,Bandra Estate,Mumbai,Bandra,249013000,5,5,4770,Villa,19.144907,72.882065,5.2,Yes,3,Available,Godrej Properties,2026-06-30
PROP00429,Whitefield Homes,Bangalore,Whitefield,65117000,4,3,4389,Villa,12.936068,77.518208,4.4,No,25,Sold,Godrej Properties,2024-11-14
PROP00048,Powai Court,Mumbai,Powai,61985000,1,1,1683,Apartment,19.016205,72.936654,4,Yes,20,Available,Puravankara,2024-06-21
PROP00554,Saket Heights,Delhi,Saket,182245000,4,3,4827,Penthouse,28.715921,77.085042,3.2,No,0,Available,Sobha Ltd,2024-08-30
PROP00266,Tambaram Towers,Chennai,Tambaram,12434000,4,3,1139,Apartment,13.150938,80.252709,7.7,Yes,15,Available,Local Developer,2023-05-30
PROP00027,Andheri Homes,Mumbai,Andheri,16265000,1,1,483,Studio,19.153368,72.803821,4.9,Yes,5,Available,,2022-08-25
PROP00832,Indiranagar Enclave,Bangalore,Indiranagar,24824000,3,2,1667,Independent House,12.919989,77.6713,2.3,Yes,0,Sold,Local Developer,2022-05-11
PROP00064,Rohini Court,Delhi,Rohini,47142000,1,1,2107,Apartment,28.640181,77.049118,2.5,Yes,0,Available,DLF Ltd,2023-08-24
PROP00177,Maninagar Homes,Ahmedabad,Maninagar,1862000,1,1,393,Studio,22.961358,72.540261,1.6,Yes,15,Available,Tata Housing,2022-10-10
PROP01116,Bopal Court,Ahmedabad,Bopal,56564000,3,2,5446,Penthouse,23.040169,72.570195,4.4,No,15,Available,Prestige Group,2022-09-23
PROP00185,Porur Homes,Chennai,Porur,7099000,3,2,1220,Apartment,13.126562,80.307936,5.9,No,25,Sold,Brigade Group,2022-05-10
PROP00955,Whitefield Residency,Bangalore,Whitefield,4985000,1,1,504,Studio,13.04042,77.656578,6.4,Yes,0,Under Construction,Local Developer,2025-10-28
PROP00449,Andheri Estate,Mumbai,Andheri,41563000,2,1,2220,Independent House,19.024655,72.894433,2.8,Yes,20,Sold,Godrej Properties,2025-09-15
PROP00383,Navrangpura Enclave,Ahmedabad,Navrangpura,8396000,3,2,1790,Independent House,22.944356,72.595142,1.3,No,25,Available,Prestige Group,2022-06-23
PROP00288,Secunderabad Enclave,Hyderabad,Secunderabad,10340000,3,,880,Apartment,17.308591,78.413603,4.7,Yes,1,Sold,DLF Ltd,2025-03-18
PROP00996,Hinjewadi Heights,Pune,Hinjewadi,11172000,3,3,1416,Apartment,18.569637,73.807962,5.8,Yes,0,Available,Prestige Group,2024-12-29
PROP00902,HSR Layout Heights,Bangalore,HSR Layout,12230000,4,3,1719,Independent House,13.002404,77.521288,6.2,Yes,25,Sold,Godrej Properties,2025-07-29
PROP01078,T Nagar Heights,Chennai,T Nagar,5448000,2,2,839,Apartment,13.116509,80.263459,3.8,Yes,15,Available,Sobha Ltd,2023-05-09
PROP00730,Hadapsar Residency,Pune,Hadapsar,3091000,1,1,488,Studio,18.446096,73.857917,5.3,No,10,Available,Sobha Ltd,2022-02-13
PROP00925,Bopal Heights,Ahmedabad,Bopal,18081000,1,1,2058,Apartment,23.041294,72.516399,,No,25,Under Construction,Independent Builder,2022-08-05
PROP01095,Whitefield Heights,Bangalore,Whitefield,78664000,4,3,3663,Villa,12.915058,77.620347,0.9,No,20,Available,Oberoi Realty,2025-07-14
PROP00330,Powai Residency,Mumbai,Powai,29954000,1,1,963,Apartment,19.011801,72.889062,6.7,No,15,Sold,Tata Housing,2023-06-09
PROP01143,Kondapur Towers,Hyderabad,Kondapur,10446000,3,3,1612,Apartment,17.309493,78.514735,7.8,Yes,5,Available,Local Developer,2022-04-22
PROP00623,Pitampura Gardens,Delhi,Pitampura,48864000,2,1,2635,Independent House,28.65309,77.181308,4.8,Yes,2,Available,Oberoi Realty,2022-03-20
PROP00533,Satellite Court,Ahmedabad,Satellite,25891000,3,3,3132,Independent House,23.041631,72.613656,5.1,Yes,0,Under Construction,DLF Ltd,2024-02-12
PROP00818,Navrangpura Gardens,Ahmedabad,Navrangpura,35174000,4,3,4057,Villa,23.007135,72.612493,2.4,No,1,Under Construction,Prestige Group,2024-03-30
PROP00145,OMR Heights,Chennai,OMR,19896000,2,2,1811,Independent House,13.089811,80.275809,6.6,Yes,10,Available,Lodha Group,2023-01-22
PROP00063,T Nagar Gardens,Chennai,T Nagar,8191000,1,1,623,Studio,13.102988,80.33269,4,Yes,20,Available,,2025-11-02
PROP00594,Karol Bagh Heights,Delhi,Karol Bagh,30588000,4,4,2592,Independent House,28.669443,77.14203,6.8,Yes,20,Available,Shapoorji Pallonji,2025-11-11
PROP01032,Saket Court,Delhi,Saket,35739000,4,3,1540,Apartment,28.634804,77.181384,2,No,15,Sold,Oberoi Realty,2023-10-22
PROP00046,Jayanagar Court,Bangalore,Jayanagar,22526000,3,3,1254,Apartment,12.979662,77.57089,3.7,,3,Available,Local Developer,2023-01-30
